layer,k,format,category,position,n,explained_fraction_mean,explained_fraction_median,explained_fraction_std,explained_fraction_q1,explained_fraction_q3,relative_residual_mean,relative_residual_median,relative_residual_std,relative_residual_q1,relative_residual_q3,target_norm_mean,target_norm_median,target_norm_std,target_norm_q1,target_norm_q3,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_q1,residual_norm_q3,coefficient_sum_mean,coefficient_sum_median,coefficient_sum_std,coefficient_sum_q1,coefficient_sum_q3,largest_coefficient_mean,largest_coefficient_median,largest_coefficient_std,largest_coefficient_q1,largest_coefficient_q3,largest_coefficient_share_mean,largest_coefficient_share_median,largest_coefficient_share_std,largest_coefficient_share_q1,largest_coefficient_share_q3,herfindahl_mean,herfindahl_median,herfindahl_std,herfindahl_q1,herfindahl_q3,output_token_inclusion_rate,output_token_share_when_present,output_token_top_rate,active_set_size_mean,n_iterations_mean,residual_decrease_relative_mean,stop_reasons
21,10,all,all,-2,38,2.5071596e-05,2.4080276e-05,1.0103147e-05,1.616776e-05,3.4600496e-05,0.99998746,0.99998793,5.0586109e-06,0.9999827,0.99999192,94.916113,95.793938,7.8878218,86.429907,99.961142,94.914937,95.7925,7.8878783,86.428261,99.959583,0.15344866,0.15699906,0.028359522,0.13359569,0.17260026,0.0326322,0.029175811,0.013946957,0.022626149,0.037622741,0.20894786,0.18367104,0.067580672,0.17027073,0.22163883,0.1280029,0.11903048,0.028891733,0.11447615,0.13015023,0,,0,10,10,1.2537376e-05,max_atoms=38
21,10,all,all,-1,38,2.0342438e-05,1.92523e-05,6.2508335e-06,1.6987324e-05,2.1800399e-05,0.99998983,0.99999037,3.1303763e-06,0.99998908,0.99999154,90.461938,91.293236,9.6656786,84.804079,98.304113,90.461035,91.292446,9.6657083,84.803152,98.303177,0.13141845,0.13083649,0.018644754,0.11703826,0.14406528,0.026649769,0.025047547,0.010880263,0.020362018,0.029317155,0.20054188,0.19110717,0.058044971,0.16202963,0.21886175,0.12551237,0.12010199,0.022852237,0.11248596,0.13115498,0.052631579,0.14597055,0.026315789,9.9210526,10,1.0172012e-05,max_atoms=38
21,10,all,antonym,all,14,2.1653516e-05,1.9848347e-05,9.2639156e-06,1.5065074e-05,2.3677945e-05,0.99998918,0.99999005,4.6373153e-06,0.99998818,0.9999925,92.646832,92.907108,7.0824563,86.134718,96.531347,92.645834,92.906448,7.082447,86.133627,96.530512,0.13895085,0.1352332,0.027285243,0.11872035,0.16273494,0.027363499,0.029211402,0.0071577472,0.021234204,0.031119396,0.19688314,0.19361841,0.034010358,0.17636818,0.22099189,0.12207721,0.11890539,0.011808569,0.11562829,0.12768494,0.071428571,0.13405063,0,10,10,1.0824946e-05,max_atoms=14
21,10,all,association,all,12,2.1795432e-05,1.9967556e-05,7.9433655e-06,1.5184283e-05,2.592802e-05,0.9999891,0.99999002,3.9861414e-06,0.99998701,0.9999924,90.950078,95.103455,11.095232,83.53488,98.789488,90.949116,95.102795,11.095349,83.534098,98.78858,0.14084243,0.13980944,0.02290152,0.12449376,0.15821383,0.025641461,0.023457685,0.0064180016,0.022051188,0.026541562,0.18446188,0.17451055,0.04477584,0.15858589,0.18648967,0.12012115,0.11882697,0.013214486,0.11266307,0.12138359,0,,0,9.8333333,10,1.0900792e-05,max_atoms=12
21,10,all,counting,all,10,2.33531e-05,2.2888184e-05,5.8304867e-06,1.9744039e-05,2.6538968e-05,0.99998832,0.99998853,2.9060618e-06,0.99998672,0.99999015,99.792364,100.52933,8.561528,99.408913,106.23189,99.791204,100.52824,8.5614857,99.407982,106.23059,0.15710258,0.15518352,0.026932019,0.13975489,0.16747983,0.032273295,0.02914664,0.011416896,0.026091675,0.030834021,0.2024171,0.18095394,0.044346712,0.17470996,0.23919806,0.12309925,0.11801018,0.012451952,0.11380259,0.12873459,0,,0,10,10,1.1677928e-05,max_atoms=10
21,10,all,factual,all,16,2.5223941e-05,2.1725893e-05,9.88633e-06,1.7747283e-05,3.1501055e-05,0.99998739,0.99998912,4.9487412e-06,0.99998422,0.99999113,92.418015,93.634666,7.987134,85.910065,98.915409,92.416852,93.633095,7.9870617,85.909168,98.914394,0.14629757,0.13844335,0.030365344,0.1218739,0.18022749,0.032510255,0.026819735,0.017301781,0.021021752,0.037018149,0.21454668,0.18849142,0.077518334,0.17350258,0.21035345,0.12992308,0.11737505,0.032515979,0.11269875,0.13474135,0.0625,0.15789046,0.0625,9.9375,10,1.2610772e-05,max_atoms=16
21,10,all,multihop,all,12,1.9585093e-05,1.6838312e-05,9.7322294e-06,1.3157725e-05,2.3260713e-05,0.99999021,0.9999916,4.8755946e-06,0.99998839,0.99999344,93.962542,97.473389,7.0729174,87.776068,99.673386,93.961633,97.47274,7.0730099,87.775215,99.671759,0.13037738,0.12232152,0.028165654,0.10927455,0.14421052,0.030252293,0.024210792,0.01927477,0.018637262,0.032054012,0.22094757,0.18835706,0.098424946,0.16340094,0.24287475,0.13684328,0.12421418,0.046118931,0.113251,0.13454631,0,,0,10,10,9.7968408e-06,max_atoms=12
21,10,all,syntactic,all,12,2.4075309e-05,2.1368265e-05,8.2750194e-06,1.9490719e-05,2.6494265e-05,0.99998796,0.99998933,4.1438188e-06,0.99998672,0.99999025,87.645583,88.699436,9.9811037,85.195709,93.916136,87.64455,88.69849,9.9811332,85.194872,93.915285,0.14276782,0.14401319,0.016437219,0.13594669,0.15253038,0.02966698,0.028249962,0.0091350409,0.024523707,0.032180854,0.2068679,0.20133712,0.054690178,0.16321689,0.2291512,0.12759702,0.12267978,0.018045128,0.1153119,0.13959678,0,,0,10,10,1.2040358e-05,max_atoms=12
21,10,chat,all,-2,8,3.6738813e-05,3.7103891e-05,2.1620113e-06,3.580749e-05,3.8057566e-05,0.99998162,0.99998143,1.0855517e-06,0.99998097,0.99998206,85.813897,86.163681,0.95483942,85.8759,86.311594,85.812321,86.162209,0.95485503,85.874313,86.309994,0.17575006,0.17635324,0.0068237589,0.17008757,0.18038883,0.035557579,0.037451459,0.004048192,0.032050496,0.038310588,0.20214615,0.20690365,0.020048345,0.18326863,0.22126818,0.12716029,0.12646728,0.0079578374,0.12202184,0.13174519,0,,0,10,10,1.8374138e-05,max_atoms=8
21,10,chat,all,-1,8,2.0124018e-05,2.0653009e-05,1.8279818e-06,1.873076e-05,2.1442771e-05,0.99998994,0.99998966,9.1219312e-07,0.9999893,0.99999061,85.168708,85.505852,1.1176457,84.755499,86.043644,85.16785,85.504917,1.1176054,84.754633,86.042749,0.11303068,0.11352049,0.0089589611,0.10969343,0.11960797,0.025254126,0.023699514,0.0043196342,0.021551127,0.029545707,0.22372221,0.22444859,0.035157052,0.19278679,0.25433387,0.14004384,0.1404685,0.0098110646,0.13276532,0.14557971,0,,0,9.875,10,1.006254e-05,max_atoms=8
21,10,plain,all,-2,30,2.1960338e-05,2.1845102e-05,9.0298603e-06,1.4171004e-05,2.7015805e-05,0.99998902,0.99998906,4.5196669e-06,0.99998648,0.99999289,97.343371,98.578716,7.0859842,94.760307,101.59681,97.342301,98.577999,7.0858845,94.759745,101.59609,0.14750162,0.14508619,0.029001741,0.12927549,0.16569784,0.031852099,0.027420112,0.015531633,0.021768428,0.034597571,0.21076165,0.17944752,0.075590114,0.16524622,0.2337986,0.12822759,0.11729241,0.032395512,0.11352252,0.12788856,0,,0,10,10,1.0980907e-05,max_atoms=30
21,10,plain,all,-1,30,2.0400683e-05,1.8686056e-05,7.0020292e-06,1.5154481e-05,2.1919608e-05,0.9999898,0.99999067,3.5067614e-06,0.99998903,0.9999924,91.873466,95.436749,10.445384,85.678495,99.186386,91.872551,95.436058,10.445428,85.67758,99.185558,0.13632186,0.13600432,0.01749302,0.12411112,0.15041758,0.02702194,0.02538154,0.012076925,0.01986003,0.02920625,0.19436046,0.17755439,0.061745876,0.15777696,0.21049678,0.12163732,0.11552058,0.023859304,0.11138454,0.12391354,0.066666667,0.14597055,0.033333333,9.9333333,10,1.0201205e-05,max_atoms=30
21,16,all,all,all,76,2.382382e-05,2.1964312e-05,8.9231373e-06,1.7210841e-05,2.8699636e-05,0.99998809,0.99998903,4.4587179e-06,0.99998562,0.99999142,92.689026,94.793015,9.0448863,86.029989,99.53034,92.687934,94.792343,9.0448867,86.028879,99.529024,0.1571958,0.15658303,0.029534692,0.13071036,0.17950007,0.026642014,0.023423159,0.012462745,0.01880965,0.028317485,0.16812562,0.14881987,0.063370775,0.1313141,0.18842838,0.091985158,0.084017584,0.026361029,0.076839443,0.10159662,0.039473684,0.09352058,0.013157895,15.789474,16,1.1912049e-05,max_atoms=76
21,16,chat,all,all,16,2.9277056e-05,2.8371811e-05,9.2550031e-06,2.1100044e-05,3.8042665e-05,0.99998537,0.99998584,4.625259e-06,0.99998096,0.99998944,85.491302,86.027454,1.0580179,85.268011,86.161678,85.49005,86.02615,1.0578828,85.267052,86.160181,0.15293334,0.14969334,0.037121322,0.11918696,0.18750446,0.02872702,0.027914951,0.0056603486,0.025356453,0.033140055,0.19154647,0.18748152,0.027762101,0.17131367,0.2026872,0.10550106,0.10254379,0.012630036,0.096319455,0.1181157,0,,0,15.875,16,1.4636043e-05,max_atoms=16
21,16,plain,all,all,60,2.2369623e-05,2.1606684e-05,8.3200455e-06,1.5944242e-05,2.5942922e-05,0.99998881,0.99998918,4.1582923e-06,0.99998704,0.99999203,94.608418,97.473389,9.2690454,90.762144,100.15917,94.60737,97.472698,9.2690068,90.761251,100.15828,0.15833246,0.15658303,0.027427639,0.14082546,0.1751356,0.026086013,0.02251258,0.013704078,0.018102558,0.026685093,0.16188006,0.14182937,0.068706094,0.12740406,0.16797137,0.088380918,0.079243075,0.027929304,0.075441721,0.087545042,0.05,0.09352058,0.016666667,15.766667,16,1.118565e-05,max_atoms=60
21,16,all,all,-2,38,2.6246435e-05,2.5510788e-05,1.037805e-05,1.7166138e-05,3.5494566e-05,0.99998688,0.99998724,5.1866044e-06,0.99998224,0.99999142,94.916113,95.793938,7.8878218,86.429907,99.961142,94.914881,95.792419,7.8878743,86.428225,99.959522,0.16877638,0.17302725,0.030938009,0.14692133,0.19295849,0.029223129,0.026062466,0.013828434,0.019059628,0.035703199,0.1706086,0.14881987,0.067845406,0.13438327,0.18639047,0.092998668,0.084294176,0.028732582,0.078640673,0.096895201,0,,0,15.789474,16,1.3119825e-05,max_atoms=38
21,16,all,all,-1,38,2.1401205e-05,2.0563602e-05,6.4527056e-06,1.7434359e-05,2.2798777e-05,0.9999893,0.99998972,3.2237669e-06,0.99998863,0.99999131,90.461938,91.293236,9.6656786,84.804079,98.304113,90.460987,91.292389,9.6657031,84.803114,98.303087,0.14561523,0.14739075,0.023141796,0.12504542,0.16223951,0.0240609,0.022120067,0.010484647,0.018743283,0.025891115,0.16564264,0.14794673,0.059368207,0.12857778,0.18992858,0.090971649,0.082026962,0.024102234,0.075371164,0.10196865,0.078947368,0.09352058,0.026315789,15.789474,16,1.0704272e-05,max_atoms=38
21,16,all,antonym,all,14,2.2781747e-05,2.0563602e-05,9.4986743e-06,1.5944242e-05,2.5480986e-05,0.99998861,0.99998969,4.7410043e-06,0.99998729,0.999992,92.646832,92.907108,7.0824563,86.134718,96.531347,92.645781,92.906395,7.0824375,86.133602,96.530445,0.15566127,0.15521272,0.032431514,0.12563958,0.18218355,0.023480712,0.021659121,0.007735615,0.016823247,0.027678616,0.15211678,0.14248242,0.043108814,0.12926656,0.18580258,0.086737995,0.078838311,0.017356382,0.074191965,0.096326689,0.071428571,0.079649485,0,15.785714,16,1.1391432e-05,max_atoms=14
21,16,all,association,all,12,2.2982558e-05,2.1606684e-05,8.2250663e-06,1.5974045e-05,2.7567148e-05,0.99998851,0.99998918,4.102548e-06,0.99998622,0.999992,90.950078,95.103455,11.095232,83.53488,98.789488,90.949064,95.102741,11.095343,83.534077,98.788502,0.15660702,0.15451511,0.025604998,0.14600201,0.17382317,0.024223614,0.024203715,0.0062763417,0.020333722,0.026151802,0.15810756,0.14465669,0.048177257,0.13261732,0.15855104,0.087322569,0.083759873,0.015685575,0.07804674,0.088491714,0.083333333,0.058078198,0,15.666667,16,1.148135e-05,max_atoms=12
21,16,all,counting,all,10,2.4628639e-05,2.3961067e-05,5.8609416e-06,2.092123e-05,2.7745962e-05,0.99998769,0.99998802,2.9444131e-06,0.9999861,0.99998952,99.792364,100.52933,8.561528,99.408913,106.23189,99.79114,100.52817,8.5614706,99.407919,106.23052,0.17388497,0.17546019,0.030300117,0.16141307,0.18168967,0.028119367,0.02689345,0.0080607443,0.023804368,0.028416162,0.16177112,0.15191211,0.034899817,0.1346708,0.17095593,0.086839317,0.083182811,0.01438078,0.07865531,0.086229467,0,,0,15.8,16,1.231164e-05,max_atoms=10
21,16,all,factual,all,16,2.6315451e-05,2.259016e-05,1.0214481e-05,1.886487e-05,3.3020973e-05,0.99998684,0.9999887,5.1126056e-06,0.99998346,0.99999055,92.418015,93.634666,7.987134,85.910065,98.915409,92.416801,93.633011,7.9870529,85.909159,98.914345,0.15931653,0.15436651,0.033931755,0.12884379,0.18846261,0.029918302,0.022797296,0.016668444,0.018742106,0.03373238,0.18238536,0.16782219,0.074007444,0.13856641,0.19138886,0.097610952,0.088003504,0.030772915,0.078170323,0.10424627,0.0625,0.14283406,0.0625,15.8125,16,1.3153449e-05,max_atoms=16
21,16,all,multihop,all,12,2.0439426e-05,1.7493963e-05,9.9450475e-06,1.3738871e-05,2.451241e-05,0.99998978,0.99999124,4.9637401e-06,0.99998777,0.99999312,93.962542,97.473389,7.0729174,87.776068,99.673386,93.961594,97.472698,7.0730179,87.775164,99.671728,0.14213375,0.13543271,0.029165415,0.11664414,0.16111299,0.028032647,0.020459845,0.019933746,0.01609216,0.028134144,0.188278,0.15374437,0.102224,0.13443435,0.19019602,0.10176834,0.082302004,0.046524956,0.076530781,0.10486915,0,,0,15.75,16,1.0224816e-05,max_atoms=12
21,16,all,syntactic,all,12,2.5272369e-05,2.2500753e-05,8.5297331e-06,2.0578504e-05,2.7626753e-05,0.99998736,0.99998873,4.2589335e-06,0.9999862,0.99998969,87.645583,88.699436,9.9811037,85.195709,93.916136,87.644498,88.698437,9.9811352,85.194838,93.915243,0.15790166,0.1588085,0.019126926,0.14733775,0.17005374,0.025758458,0.023593913,0.0089355867,0.020843125,0.029170514,0.16295072,0.16002448,0.052039124,0.11737742,0.19598947,0.089773398,0.087322135,0.016498814,0.074521109,0.10161408,0,,0,15.916667,16,1.2649174e-05,max_atoms=12
21,16,chat,all,-2,8,3.8042665e-05,3.823638e-05,2.1374134e-06,3.695488e-05,3.9488077e-05,0.99998099,0.99998087,1.0700415e-06,0.99998029,0.99998154,85.813897,86.163681,0.95483942,85.8759,86.311594,85.812265,86.162151,0.95485886,85.874237,86.309952,0.18812463,0.18815667,0.0081968736,0.18557632,0.19423781,0.032930286,0.033770641,0.004198268,0.031332194,0.036143956,0.17463794,0.17811469,0.017406943,0.16356206,0.1872277,0.094916952,0.096077091,0.0065884583,0.092745492,0.098128773,0,,0,15.875,16,1.9019218e-05,max_atoms=8
21,16,chat,all,-1,8,2.0511448e-05,2.092123e-05,1.831172e-06,1.9133091e-05,2.194941e-05,0.99998975,0.99998954,9.1010429e-07,0.99998903,0.9999904,85.168708,85.505852,1.1176457,84.755499,86.043644,85.167834,85.504898,1.117605,84.754618,86.042736,0.11774206,0.11822348,0.0074136885,0.1135586,0.12337507,0.024523754,0.025330925,0.0032631251,0.021446606,0.027322745,0.208455,0.20815383,0.026364554,0.18885706,0.22903421,0.11608517,0.11818108,0.0065086725,0.11598506,0.11958051,0,,0,15.875,16,1.0252868e-05,max_atoms=8
21,16,plain,all,-2,30,2.3100773e-05,2.3216009e-05,9.3642788e-06,1.513958e-05,2.8192997e-05,0.99998845,0.99998838,4.6815763e-06,0.99998589,0.99999243,97.343371,98.578716,7.0859842,94.760307,101.59681,97.342246,98.577957,7.0858786,94.759706,101.59604,0.16361684,0.1620782,0.032774649,0.14309846,0.18022172,0.028234554,0.023593913,0.01532713,0.017616009,0.0311439,0.16953411,0.14362074,0.076118201,0.12926656,0.17182959,0.092487125,0.080155814,0.03227288,0.077929748,0.092051444,0,,0,15.766667,16,1.1546654e-05,max_atoms=30
21,16,plain,all,-1,30,2.1638473e-05,2.0205975e-05,7.2137073e-06,1.6212463e-05,2.3320317e-05,0.99998918,0.99998987,3.6039393e-06,0.99998836,0.99999188,91.873466,95.436749,10.445384,85.678495,99.186386,91.872495,95.436005,10.445427,85.67753,99.185503,0.15304808,0.15521272,0.019963427,0.13625105,0.164772,0.023937472,0.021588991,0.01173063,0.018242762,0.025483026,0.15422601,0.14043834,0.060734189,0.12137452,0.16537014,0.084274711,0.078000418,0.022595724,0.072406652,0.086617912,0.1,0.09352058,0.033333333,15.766667,16,1.0824647e-05,max_atoms=30
21,25,all,all,all,76,2.4337518e-05,2.2500753e-05,9.0186284e-06,1.744926e-05,2.9221177e-05,0.99998783,0.99998879,4.5061413e-06,0.9999854,0.99999128,92.689026,94.793015,9.0448863,86.029989,99.53034,92.68791,94.792313,9.0448826,86.028862,99.528999,0.16609381,0.16422305,0.031709276,0.14093632,0.18985893,0.024590516,0.02096343,0.012308821,0.016696061,0.027827828,0.14820247,0.13022747,0.0651703,0.10275882,0.17561716,0.073606939,0.064866602,0.028151852,0.056543159,0.079887071,0.039473684,0.087491125,0.013157895,24.157895,24.868421,1.2173479e-05,max_atoms=71;no_positive_correlation=5
21,25,chat,all,all,16,2.964586e-05,2.8699636e-05,9.5293611e-06,2.1234155e-05,3.875792e-05,0.99998517,0.99998564,4.7644211e-06,0.99998064,0.99998939,85.491302,86.027454,1.0580179,85.268011,86.161678,85.490034,86.026123,1.0578778,85.267044,86.160158,0.15754437,0.15101916,0.040242555,0.12288235,0.1973338,0.027724242,0.027395976,0.004535762,0.024742417,0.031423741,0.18138061,0.17245707,0.029075913,0.16204659,0.19880375,0.091601736,0.090668334,0.016109972,0.077857352,0.10387705,0,,0,23.6875,24.375,1.482502e-05,max_atoms=11;no_positive_correlation=5
21,25,plain,all,all,60,2.292196e-05,2.2321939e-05,8.403953e-06,1.6614795e-05,2.732873e-05,0.99998853,0.99998888,4.1979352e-06,0.99998634,0.99999171,94.608418,97.473389,9.2690454,90.762144,100.15917,94.607344,97.472683,9.269004,90.761198,100.15826,0.16837366,0.16422305,0.029005425,0.15037303,0.18404458,0.023754856,0.019789958,0.013564291,0.01594223,0.025990785,0.13935497,0.11765244,0.069324483,0.097835824,0.14693893,0.068808327,0.059295139,0.02881382,0.054798142,0.071413006,0.05,0.087491125,0.016666667,24.283333,25,1.1466401e-05,max_atoms=60
21,25,all,all,-2,38,2.6795425e-05,2.6464462e-05,1.0495859e-05,1.7374754e-05,3.5777688e-05,0.9999866,0.99998674,5.2434424e-06,0.99998212,0.99999133,94.916113,95.793938,7.8878218,86.429907,99.961142,94.914855,95.7924,7.8878709,86.428196,99.959492,0.17767772,0.18090215,0.032246547,0.1562821,0.19996138,0.026932512,0.024159661,0.013696807,0.017754228,0.031879949,0.14968177,0.12815432,0.068649154,0.11017879,0.16677411,0.073685369,0.063752968,0.030208575,0.058194512,0.079577499,0,,0,24.157895,25,1.3402563e-05,max_atoms=38
21,25,all,all,-1,38,2.187961e-05,2.1010637e-05,6.5036404e-06,1.7747283e-05,2.3379922e-05,0.99998905,0.99998951,3.2507519e-06,0.99998833,0.99999112,90.461938,91.293236,9.6656786,84.804079,98.304113,90.460966,91.292351,9.6656991,84.803095,98.303043,0.1545099,0.1559838,0.026882418,0.13104458,0.17426572,0.022248519,0.020338012,0.010403846,0.016452103,0.025513173,0.14672318,0.13285188,0.062385279,0.097952644,0.18072934,0.073528509,0.064907861,0.02634203,0.053891207,0.093330798,0.078947368,0.087491125,0.026315789,24.157895,24.736842,1.0944395e-05,max_atoms=33;no_positive_correlation=5
21,25,all,antonym,all,14,2.3365021e-05,2.0951033e-05,9.6177253e-06,1.6316772e-05,2.6628375e-05,0.99998831,0.99998951,4.8060183e-06,0.99998668,0.99999183,92.646832,92.907108,7.0824563,86.134718,96.531347,92.645754,92.906353,7.082432,86.133591,96.530418,0.16515283,0.17031311,0.034375689,0.13489788,0.19349128,0.021119785,0.020313645,0.0075825719,0.0149601,0.026552556,0.12964701,0.11629487,0.045138148,0.092368881,0.16894427,0.067284574,0.059674612,0.01998199,0.054272287,0.077095116,0.071428571,0.062326935,0,24.5,24.857143,1.16888e-05,max_atoms=12;no_positive_correlation=2
21,25,all,association,all,12,2.3538868e-05,2.2500753e-05,8.3402158e-06,1.6570091e-05,2.874434e-05,0.99998823,0.99998879,4.1766191e-06,0.99998564,0.99999167,90.950078,95.103455,11.095232,83.53488,98.789488,90.949037,95.102718,11.095336,83.534065,98.788465,0.16547583,0.15912275,0.029987926,0.15385472,0.17876405,0.023251588,0.023874174,0.0066413495,0.018233165,0.026105209,0.14501902,0.13311848,0.05144802,0.11892696,0.15122844,0.070050288,0.062688525,0.018721135,0.058199817,0.073577596,0.083333333,0.082565492,0,24.166667,25,1.1771011e-05,max_atoms=12
21,25,all,counting,all,10,2.528429e-05,2.4527311e-05,5.9110394e-06,2.1755695e-05,2.82377e-05,0.99998736,0.99998775,2.9532817e-06,0.99998589,0.99998909,99.792364,100.52933,8.561528,99.408913,106.23189,99.791106,100.52813,8.5614611,99.407883,106.2305,0.18532309,0.18686921,0.030692788,0.17453911,0.19082538,0.024796692,0.024171916,0.0069564633,0.020338211,0.02690208,0.13567147,0.11689331,0.038768789,0.11262232,0.15012978,0.067769794,0.062340597,0.015426322,0.058829701,0.071657918,0,,0,24.3,25,1.2642261e-05,max_atoms=10
21,25,all,factual,all,16,2.6769936e-05,2.2768974e-05,1.0367162e-05,1.9624829e-05,3.3736229e-05,0.99998662,0.99998862,5.174974e-06,0.99998312,0.99999018,92.418015,93.634666,7.987134,85.910065,98.915409,92.41678,93.632977,7.9870538,85.909157,98.914331,0.16942619,0.16732962,0.036076849,0.13811691,0.19881361,0.028022729,0.021256371,0.01633917,0.018067327,0.031725185,0.16224127,0.14385784,0.075450763,0.11591251,0.19132388,0.078909309,0.066688918,0.031639294,0.058488484,0.088260537,0.0625,0.11758095,0.0625,24,24.875,1.3382551e-05,max_atoms=15;no_positive_correlation=1
21,25,all,multihop,all,12,2.0811955e-05,1.7762184e-05,1.0001085e-05,1.3902783e-05,2.5197864e-05,0.99998957,0.99999112,4.9973632e-06,0.99998742,0.999993,93.962542,97.473389,7.0729174,87.776068,99.673386,93.961575,97.472683,7.0730208,87.775139,99.671715,0.14769591,0.14253648,0.029107405,0.12092827,0.16469331,0.026313181,0.018464712,0.020029895,0.014641951,0.027326981,0.17104794,0.14295886,0.10503546,0.095832063,0.18752526,0.084818855,0.065869198,0.049424521,0.054978705,0.092762886,0,,0,23.666667,24.666667,1.0424417e-05,max_atoms=11;no_positive_correlation=1
21,25,all,syntactic,all,12,2.5764108e-05,2.2977591e-05,8.5681217e-06,2.1159649e-05,2.810359e-05,0.99998712,0.99998853,4.2909198e-06,0.99998593,0.99998942,87.645583,88.699436,9.9811037,85.195709,93.916136,87.644477,88.698418,9.9811319,85.19483,93.915224,0.16573992,0.16320216,0.021062945,0.15182188,0.18021145,0.023507867,0.022337032,0.0087824497,0.016552205,0.027462306,0.14191261,0.14103419,0.048855238,0.1004561,0.17499791,0.071122227,0.071675193,0.01727058,0.055486636,0.079440668,0,,0,24.333333,24.833333,1.2887718e-05,max_atoms=11;no_positive_correlation=1
21,25,chat,all,-2,8,3.8675964e-05,3.8951635e-05,2.2081174e-06,3.7491322e-05,4.029274e-05,0.99998066,0.99998054,1.1013619e-06,0.99997984,0.99998125,85.813897,86.163681,0.95483942,85.8759,86.311594,85.812238,86.162128,0.95485692,85.874197,86.309921,0.19566392,0.19747948,0.0099134375,0.19290104,0.20092331,0.031122727,0.031651845,0.0032389496,0.030388409,0.033535531,0.15872171,0.16026614,0.010192666,0.1539619,0.16647177,0.076777759,0.076622373,0.0038326614,0.073423887,0.079887071,0,,0,24.5,25,1.9341314e-05,max_atoms=8
21,25,chat,all,-1,8,2.0615757e-05,2.1010637e-05,1.8250642e-06,1.9267201e-05,2.1979213e-05,0.99998969,0.99998951,9.1288834e-07,0.999989,0.99999036,85.168708,85.505852,1.1176457,84.755499,86.043644,85.16783,85.504894,1.117604,84.75461,86.04273,0.11942481,0.12166574,0.0071154597,0.11613588,0.12428462,0.024325757,0.025071595,0.0026823842,0.022167862,0.02598547,0.20403951,0.20018223,0.023111805,0.19100068,0.21981326,0.10642571,0.10456687,0.0062580026,0.10192268,0.11161178,0,,0,22.875,23.75,1.0308725e-05,max_atoms=3;no_positive_correlation=5
21,25,plain,all,-2,30,2.3627281e-05,2.387166e-05,9.4897607e-06,1.5303493e-05,2.8595328e-05,0.99998818,0.99998805,4.7387841e-06,0.99998569,0.99999234,97.343371,98.578716,7.0859842,94.760307,101.59681,97.342219,98.57793,7.0858735,94.759687,101.59603,0.1728814,0.17068377,0.034495362,0.15299706,0.19058202,0.025815122,0.020428307,0.0151884,0.016228139,0.026385895,0.14727112,0.11712738,0.077195408,0.10345181,0.16151131,0.072860731,0.05953795,0.034020743,0.05640776,0.077267119,0,,0,24.066667,25,1.1818896e-05,max_atoms=30
21,25,plain,all,-1,30,2.2216638e-05,2.104044e-05,7.2528217e-06,1.6912818e-05,2.4080276e-05,0.99998889,0.99998945,3.6250593e-06,0.99998793,0.99999151,91.873466,95.436749,10.445384,85.678495,99.186386,91.872468,95.435978,10.445426,85.677505,99.185472,0.16386592,0.16220234,0.021901357,0.14876053,0.17804184,0.021694589,0.01845511,0.011612701,0.015836819,0.023369789,0.13143882,0.11859205,0.060734705,0.09384354,0.14434918,0.064755922,0.058948524,0.022309499,0.052695109,0.067849391,0.1,0.087491125,0.033333333,24.5,25,1.1113906e-05,max_atoms=30
28,10,all,all,all,76,0.0072968994,0.0075691044,0.0022577535,0.0057140291,0.0088778883,0.99634424,0.99620828,0.0011331016,0.99555115,0.99713889,121.06293,122.12843,8.9744824,115.03643,127.73718,120.61784,121.70573,8.9090268,114.51465,127.27544,143.50269,143.93283,28.924254,122.70535,163.80264,35.312276,32.881302,11.193864,26.970404,41.808337,0.24674941,0.23343093,0.063663215,0.1923817,0.28413525,0.14841691,0.14271533,0.025023741,0.12927418,0.1635061,0.052631579,0.22540691,0.039473684,10,10,0.0036557666,max_atoms=76
28,10,chat,all,all,16,0.0041413084,0.0041937828,0.00066260461,0.0036520362,0.0044822544,0.99792715,0.9979009,0.00033203721,0.99775636,0.99817236,114.79472,116.58984,8.1778328,109.08443,120.27532,114.55608,116.35056,8.1506157,108.87706,120.04465,107.06926,107.75818,13.939565,98.641047,115.90122,26.502158,25.180381,6.7830552,21.019484,32.199463,0.24818269,0.2346689,0.058852569,0.20678714,0.27931982,0.15005925,0.14543022,0.023673558,0.12902772,0.16679095,0,,0,10,10,0.0020728564,max_atoms=16
28,10,plain,all,all,60,0.0081383904,0.0079607964,0.0017168786,0.0068740845,0.0091667473,0.99592213,0.99601164,0.00086219686,0.99540608,0.99655706,122.73445,123.05746,8.4784478,116.47679,128.37775,122.23431,122.53293,8.4488709,116.05904,127.94654,153.21828,147.70329,23.624674,137.38783,167.95871,37.661641,36.966095,10.99652,30.206842,45.643128,0.24636721,0.23343093,0.065351639,0.18550441,0.28687524,0.14797895,0.14181232,0.025545853,0.13069511,0.162478,0.066666667,0.22540691,0.05,10,10,0.0040778759,max_atoms=60
